tag,filename,func,line,message
dout,osd/PrimaryLogPG.cc,<<update_range>>,13189," __func__ "": "" e.soid "" updated to version """
dout,osd/PrimaryLogPG.cc,<<update_range>>,13197," __func__ "": "" e.soid "" removed"""
dout,osd/PrimaryLogPG.cc,<<update_range>>,13202," ""scanning pg log first"""
dout,osd/PrimaryLogPG.cc,<<update_range>>,13204," ""scanning projected log"""
dout,osd/PrimaryLogPG.cc,<<scan_range>>,13217," ""scan_range from "" bi->begin"
dout,osd/PrimaryLogPG.cc,<<scan_range>>,13224," "" got "" ls.size() "" items, next "" bi->end"
dout,osd/PrimaryLogPG.cc,<<scan_range>>,13225, ls
dout,osd/PrimaryLogPG.cc,<<scan_range>>,13234," "" "" *p "" "" obc->obs.oi.version"
dout,osd/PrimaryLogPG.cc,<<scan_range>>,13249," "" "" *p "" "" oi.version"
dout,osd/PrimaryLogPG.cc,<<check_local>>,13261, __func__
dout,osd/PrimaryLogPG.cc,<<check_local>>,13278," "" checking "" p->soid"
dout,osd/PrimaryLogPG.cc,<<get_hit_set_current_object>>,13308," __func__ "" "" hoid"
dout,osd/PrimaryLogPG.cc,<<get_hit_set_archive_object>>,13328," __func__ "" "" hoid"
dout,osd/PrimaryLogPG.cc,<<hit_set_clear>>,13334, __func__
dout,osd/PrimaryLogPG.cc,<<hit_set_create>>,13410," __func__ "" "" params"
dout,osd/PrimaryLogPG.cc,<<hit_set_create>>,13425," __func__ "" previous set had approx "" unique"
dout,osd/PrimaryLogPG.cc,<<hit_set_create>>,13440," __func__ "" target_size "" p->target_size"
dout,osd/PrimaryLogPG.cc,<<hit_set_apply_log>>,13461," __func__ "" no update"""
dout,osd/PrimaryLogPG.cc,<<hit_set_apply_log>>,13465," __func__ "" "" to "" .. "" info.last_update"
dout,osd/PrimaryLogPG.cc,<<hit_set_persist>>,13479, __func__
dout,osd/PrimaryLogPG.cc,<<hit_set_persist>>,13513," __func__ "" backfill target osd."" *p"
dout,osd/PrimaryLogPG.cc,<<hit_set_persist>>,13535," __func__ "" archive "" oid"
dout,osd/PrimaryLogPG.cc,<<hit_set_trim>>,13619," __func__ "" removing "" oid"
dout,osd/PrimaryLogPG.cc,<<agent_setup>>,13676," __func__ "" allocated new state, position """
dout,osd/PrimaryLogPG.cc,<<agent_setup>>,13679," __func__ "" keeping existing state"""
dout,osd/PrimaryLogPG.cc,<<agent_work>>,13700," __func__ "" no agent state, stopping"""
dout,osd/PrimaryLogPG.cc,<<agent_work>>,13708," __func__ "" idle, stopping"""
dout,osd/PrimaryLogPG.cc,<<agent_work>>,13715, __func__
dout,osd/PrimaryLogPG.cc,<<agent_work>>,13742," __func__ "" got "" ls.size() "" objects"""
dout,osd/PrimaryLogPG.cc,<<agent_work>>,13748," __func__ "" skip (hit set) "" *p"
dout,osd/PrimaryLogPG.cc,<<agent_work>>,13753," __func__ "" skip (degraded) "" *p"
dout,osd/PrimaryLogPG.cc,<<agent_work>>,13758," __func__ "" skip (missing head) "" *p"
dout,osd/PrimaryLogPG.cc,<<agent_work>>,13765," __func__ "" skip (no obc) "" *p"
dout,osd/PrimaryLogPG.cc,<<agent_work>>,13770," __func__ "" skip (dne) "" obc->obs.oi.soid"
dout,osd/PrimaryLogPG.cc,<<agent_work>>,13776," __func__ "" skip (scrubbing) "" obc->obs.oi"
dout,osd/PrimaryLogPG.cc,<<agent_work>>,13781," __func__ "" skip (blocked) "" obc->obs.oi"
dout,osd/PrimaryLogPG.cc,<<agent_work>>,13786," __func__ "" skip (request pending) "" obc->obs.oi"
dout,osd/PrimaryLogPG.cc,<<agent_work>>,13794," __func__ "" skip (omap to EC) "" obc->obs.oi"
dout,osd/PrimaryLogPG.cc,<<agent_work>>,13816," __func__ "" resetting atime and temp histograms"""
dout,osd/PrimaryLogPG.cc,<<agent_work>>,13825," __func__ "" start pos "" agent_state->position"
dout,osd/PrimaryLogPG.cc,<<agent_work>>,13834," __func__ "" wrap around "" agent_state->start"
dout,osd/PrimaryLogPG.cc,<<agent_load_hit_sets>>,13870, __func__
dout,osd/PrimaryLogPG.cc,<<agent_load_hit_sets>>,13874," __func__ "" loading "" p->begin ""-"""
dout,osd/PrimaryLogPG.cc,<<agent_load_hit_sets>>,13884," __func__ "" unreadable "" oid "", waiting"""
dout,osd/PrimaryLogPG.cc,<<agent_maybe_flush>>,13911," __func__ "" skip (clean) "" obc->obs.oi"
dout,osd/PrimaryLogPG.cc,<<agent_maybe_flush>>,13916," __func__ "" skip (cache_pinned) "" obc->obs.oi"
dout,osd/PrimaryLogPG.cc,<<agent_maybe_flush>>,13933," __func__ "" skip (too young) "" obc->obs.oi"
dout,osd/PrimaryLogPG.cc,<<agent_maybe_flush>>,13939," __func__ "" skip (flushing) "" obc->obs.oi"
dout,osd/PrimaryLogPG.cc,<<agent_maybe_flush>>,13944," __func__ "" flushing "" obc->obs.oi"
dout,osd/PrimaryLogPG.cc,<<agent_maybe_flush>>,13961," __func__ "" start_flush() failed "" obc->obs.oi"
dout,osd/PrimaryLogPG.cc,<<agent_maybe_evict>>,13975," __func__ "" skip (dirty) "" obc->obs.oi"
dout,osd/PrimaryLogPG.cc,<<agent_maybe_evict>>,13979," __func__ "" skip (watchers) "" obc->obs.oi"
dout,osd/PrimaryLogPG.cc,<<agent_maybe_evict>>,13983," __func__ "" skip (blocked) "" obc->obs.oi"
dout,osd/PrimaryLogPG.cc,<<agent_maybe_evict>>,13987," __func__ "" skip (cache_pinned) "" obc->obs.oi"
dout,osd/PrimaryLogPG.cc,<<agent_maybe_evict>>,13994," __func__ "" skip (clones) "" obc->obs.oi"
dout,osd/PrimaryLogPG.cc,<<agent_maybe_evict>>,14009," __func__ "" skip (too young) "" obc->obs.oi"
dout,osd/PrimaryLogPG.cc,<<agent_maybe_evict>>,14021, __func__
dout,osd/PrimaryLogPG.cc,<<agent_maybe_evict>>,14026," ""agent_state:\n"";"
dout,osd/PrimaryLogPG.cc,<<agent_maybe_evict>>,14039," __func__ "" evicting "" obc->obs.oi"
dout,osd/PrimaryLogPG.cc,<<agent_maybe_evict>>,14049," __func__ "" skip (cannot get lock) "" obc->obs.oi"
dout,osd/PrimaryLogPG.cc,<<agent_stop>>,14078, __func__
dout,osd/PrimaryLogPG.cc,<<agent_delay>>,14088, __func__
dout,osd/PrimaryLogPG.cc,<<agent_choose_mode_restart>>,14098, __func__
dout,osd/PrimaryLogPG.cc,<<agent_choose_mode>>,14112," __func__ "" "" this "" delaying, ignored"""
dout,osd/PrimaryLogPG.cc,<<agent_choose_mode>>,14122," __func__ "" stats invalid (post-split), idle"""
dout,osd/PrimaryLogPG.cc,<<agent_choose_mode>>,14162, __func__
dout,osd/PrimaryLogPG.cc,<<agent_choose_mode>>,14203," __func__ "" dirty "" ((float )dirty_micro / 1000000.0)"
dout,osd/PrimaryLogPG.cc,<<agent_choose_mode>>,14254," __func__ "" evict_effort "" was ... by "" inc "" to "" evict_effort"
dout,osd/PrimaryLogPG.cc,<<agent_choose_mode>>,14261," __func__ "" flush_mode """
dout,osd/PrimaryLogPG.cc,<<agent_choose_mode>>,14281," __func__ "" evict_mode """
dout,osd/PrimaryLogPG.cc,<<agent_choose_mode>>,14311," __func__ "" evict_effort """
dout,osd/PrimaryLogPG.cc,<<already_complete>>,14359," __func__ "": "" v"
dout,osd/PrimaryLogPG.cc,<<already_complete>>,14363," __func__ "": "" **i"
dout,osd/PrimaryLogPG.cc,<<already_complete>>,14366," __func__ "": "" **i"
dout,osd/PrimaryLogPG.cc,<<already_complete>>,14371," __func__ "": "" **i"
dout,osd/PrimaryLogPG.cc,<<already_complete>>,14376," __func__ "": "" **i"
dout,osd/PrimaryLogPG.cc,<<already_complete>>,14382," __func__ "": returning true"""
dout,osd/PrimaryLogPG.cc,<<already_ack>>,14388," __func__ "": "" v"
dout,osd/PrimaryLogPG.cc,<<already_ack>>,14394," __func__ "": "" **i"
dout,osd/PrimaryLogPG.cc,<<already_ack>>,14399," __func__ "": "" **i"
dout,osd/PrimaryLogPG.cc,<<already_ack>>,14404," __func__ "": returning true"""
dout,osd/PrimaryLogPG.cc,<<_range_available_for_scrub>>,14423," __func__ "": scrub delayed, """
dout,osd/PrimaryLogPG.cc,<<_scrub_finish>>,14867," mode "" got """
dout,osd/PrimaryLogPG.cc,<<rep_repair_primary_object>>,14938," __func__ "" "" soid"
dout,osd/PrimaryLogPG.cc,<<rep_repair_primary_object>>,14953," __func__ "": Need version of replica, objects_get_attr failed: """
dout,osd/PrimaryLogPG.cc,<<rep_repair_primary_object>>,14962," __func__ "": Need version of replica, bad object_info_t: "" soid"
dout,osd/PrimaryLogPG.cc,<<rep_repair_primary_object>>,14967," __func__ "" No other replicas available for "" soid"
dout,osd/PrimaryLogPG.cc,<<rep_repair_primary_object>>,14993," __func__ "": Read error on "" soid "", but already seen errors"""
dout,osd/ReplicatedBackend.cc,<<recover_object>>,128," __func__ "": "" hoid"
dout,osd/ReplicatedBackend.cc,<<check_recovery_sources>>,158," ""check_recovery_sources resetting pulls from osd."" i->first"
dout,osd/ReplicatedBackend.cc,<<can_handle_while_inactive>>,175," __func__ "": "" op"
dout,osd/ReplicatedBackend.cc,<<_handle_message>>,188," __func__ "": "" op"
dout,osd/ReplicatedBackend.cc,<<on_change>>,237, __func__
dout,osd/ReplicatedBackend.cc,<<op_commit>>,511," __func__ "": "" op->tid"
dout,osd/ReplicatedBackend.cc,<<do_repop_reply>>,547," __func__ "": tid "" ip_op.tid "" op """
dout,osd/ReplicatedBackend.cc,<<do_repop_reply>>,552," __func__ "": tid "" ip_op.tid "" (no op) """
dout,osd/ReplicatedBackend.cc,<<be_deep_scrub>>,591," __func__ "" "" poid "" pos "" pos"
dout,osd/ReplicatedBackend.cc,<<be_deep_scrub>>,621," __func__ "" "" poid "" got """
dout,osd/ReplicatedBackend.cc,<<be_deep_scrub>>,631," __func__ "" "" poid "" more data, digest so far 0x"""
dout,osd/ReplicatedBackend.cc,<<be_deep_scrub>>,641," __func__ "" "" poid "" done with data, digest 0x"""
dout,osd/ReplicatedBackend.cc,<<be_deep_scrub>>,656," __func__ "" "" poid "" got """
dout,osd/ReplicatedBackend.cc,<<be_deep_scrub>>,662," ""CRC header "" string(hdrbl.c_str(), hdrbl.length())"
dout,osd/ReplicatedBackend.cc,<<be_deep_scrub>>,697," __func__ "" "" poid"
dout,osd/ReplicatedBackend.cc,<<be_deep_scrub>>,708," __func__ "" "" poid"
dout,osd/ReplicatedBackend.cc,<<be_deep_scrub>>,719," __func__ "" done with "" poid "" omap_digest """
dout,osd/ReplicatedBackend.cc,<<_do_push>>,737," __func__ "" Out of space (failsafe) processing push request."""
dout,osd/ReplicatedBackend.cc,<<_do_pull_response>>,802," __func__ "" Out of space (failsafe) processing pull response (push)."""
dout,osd/ReplicatedBackend.cc,<<do_repop>>,998," __func__ "" "" soid"
dout,osd/ReplicatedBackend.cc,<<do_repop>>,1007," __func__ "" missing before "" ge...)->get_log().get_missing().get_items()"
dout,osd/ReplicatedBackend.cc,<<do_repop>>,1028," __func__ "" start tracking temp "" m->new_temp_oid"
dout,osd/ReplicatedBackend.cc,<<do_repop>>,1032," __func__ "" stop tracking temp "" m->discard_temp_oid"
dout,osd/ReplicatedBackend.cc,<<do_repop>>,1034," __func__ "": removing object "" m->discard_temp_oid"
dout,osd/ReplicatedBackend.cc,<<do_repop>>,1056," __func__ "" is_missing "" pmissing.is_missing(soid)"
dout,osd/ReplicatedBackend.cc,<<do_repop>>,1058," "" add_next_event entry "" e"
dout,osd/ReplicatedBackend.cc,<<do_repop>>,1060," "" entry is_delete "" e.is_delete()"
dout,osd/ReplicatedBackend.cc,<<do_repop>>,1082," __func__ "" missing after"" get_...)->get_log().get_missing().get_items()"
dout,osd/ReplicatedBackend.cc,<<repop_commit>>,1094," __func__ "" on op "" *m"
dout,osd/ReplicatedBackend.cc,<<prepare_pull>>,1296," ""pull "" soid"
dout,osd/ReplicatedBackend.cc,<<prepare_pull>>,1306," ""pulling soid "" soid "" from osd "" fromshard"
dout,osd/ReplicatedBackend.cc,<<prepare_pull>>,1327," "" snapset "" ssc->snapset"
dout,osd/ReplicatedBackend.cc,<<prepare_pull>>,1336," "" pulling "" recovery_info"
dout,osd/ReplicatedBackend.cc,<<prep_push_to_replica>>,1382," __func__ "": "" soid "" v"" oi.version"
dout,osd/ReplicatedBackend.cc,<<prep_push_to_replica>>,1397," ""push_to_replica missing head "" head "", pushing raw clone"""
dout,osd/ReplicatedBackend.cc,<<prep_push_to_replica>>,1403," ""push_to_replica snapset is "" ssc->snapset"
dout,osd/ReplicatedBackend.cc,<<prep_push_to_replica>>,1422," ""push_to_replica snapset is "" ssc->snapset"
dout,osd/ReplicatedBackend.cc,<<submit_push_complete>>,1575," "" clone_range "" p->first "" """
dout,osd/ReplicatedBackend.cc,<<handle_push>>,1713," ""handle_push """
dout,osd/ReplicatedBackend.cc,<<build_push_op>>,1818," __func__ "" "" recovery_info.soid"
dout,osd/ReplicatedBackend.cc,<<build_push_op>>,1828," __func__ "" get omap header failed: "" cpp_strerror(-r)"
dout,osd/ReplicatedBackend.cc,<<build_push_op>>,1833," __func__ "" getattrs failed: "" cpp_strerror(-r)"
dout,osd/ReplicatedBackend.cc,<<build_push_op>>,1844," __func__ "": bad object_info_t: "" recovery_info.soid"
dout,osd/ReplicatedBackend.cc,<<build_push_op>>,1927," __func__ "": inject EIO "" recovery_info.soid"
dout,osd/ReplicatedBackend.cc,<<build_push_op>>,1934," "" extent "" p.get_start() ""~"" p.get_len()"
dout,osd/ReplicatedBackend.cc,<<handle_push_reply>>,1989," ""huh, i wasn't pushing "" soid "" to osd."" peer"
dout,osd/ReplicatedBackend.cc,<<handle_push_reply>>,1994," ""huh, i wasn't pushing "" soid "" to osd."" peer"
dout,osd/ReplicatedBackend.cc,<<handle_push_reply>>,2002," "" pushing more from, """
dout,osd/ReplicatedBackend.cc,<<handle_push_reply>>,2013," __func__ "": oid "" soid "" error "" r"
dout,osd/ReplicatedBackend.cc,<<handle_push_reply>>,2043," ""pushed "" soid "", still waiting for push ack from """
dout,osd/ReplicatedBackend.cc,<<_failed_pull>>,2125," __func__ "": "" soid "" from "" from"
dout,osd/ReplicatedBackend.cc,<<start_pushes>>,2159," __func__ "" soid "" soid"
dout,osd/ReplicatedBackend.cc,<<start_pushes>>,2188," __func__ "" clean up peer "" p"
dout,osd/Session.cc,<<ack_backoff>>,50," __func__ "" "" pgid "" "" id "" ["" begin "","""
dout,osd/Session.cc,<<ack_backoff>>,56," __func__ "" "" pgid "" "" id "" ["" begin "","""
dout,osd/Session.cc,<<ack_backoff>>,65," __func__ "" now "" *b"
dout,osd/Session.cc,<<ack_backoff>>,67," __func__ "" deleting "" *b"
dout,osd/Session.cc,<<ack_backoff>>,75," __func__ "" clearing begin bin "" q->first"
dout,osd/Session.cc,<<ack_backoff>>,78," __func__ "" clearing pg bin "" p->first"
dout,osd/Session.cc,<<check_backoff>>,90," __func__ "" session "" this "" has backoff "" *b"
dout,osd/Session.cc,<<check_backoff>>,99," __func__ "" session "" this "" disconnected"""
dout,osd/SnapMapper.cc,<<get_snaps>>,158," __func__ "" "" oid "" got err "" r"
dout,osd/SnapMapper.cc,<<get_snaps>>,162," __func__ "" "" oid "" got.empty()"""
dout,osd/SnapMapper.cc,<<get_snaps>>,168," __func__ "" "" oid "" "" out->snaps"
dout,osd/SnapMapper.cc,<<get_snaps>>,170," __func__ "" "" oid "" empty snapset"""
dout,osd/SnapMapper.cc,<<get_snaps>>,174," __func__ "" "" oid "" (out == NULL)"""
dout,osd/Watch.cc,<<do_timeout>>,95," ""timeout"""
dout,osd/Watch.cc,<<start_watcher>>,151," ""start_watcher"""
dout,osd/Watch.cc,<<complete_watcher>>,158," ""complete_watcher"""
dout,osd/Watch.cc,<<complete_watcher_remove>>,172, __func__
dout,osd/Watch.cc,<<maybe_complete_notify>>,182," ""maybe_complete_notify -- """
dout,osd/Watch.cc,<<finish>>,269," ""HandleWatchTimeoutDelayed"""
dout,osd/Watch.cc,<<Watch>>,304," ""Watch()"""
dout,osd/Watch.cc,<<discarded>>,304," ""Watch()"""
dout,osd/Watch.cc,<<Watch>>,308," ""~Watch"""
dout,osd/Watch.cc,<<register_cb>>,327," ""re-registering callback, timeout: "" timeout"
dout,osd/Watch.cc,<<register_cb>>,331," ""registering callback, timeout: "" timeout"
dout,osd/Watch.cc,<<unregister_cb>>,341," ""unregister_cb"""
dout,osd/Watch.cc,<<unregister_cb>>,344," ""actually registered, cancelling"""
dout,osd/Watch.cc,<<connect>>,364," __func__ "" con "" con "" - already connected"""
dout,osd/Watch.cc,<<connect>>,367," __func__ "" con "" con"
dout,osd/Watch.cc,<<disconnect>>,390," ""disconnect (con was "" conn "")"""
dout,osd/Watch.cc,<<discard>>,398," ""discard"""
dout,osd/Watch.cc,<<remove>>,433," ""remove"""
dout,osd/Watch.cc,<<start_notify>>,456," __func__ "" "" notif->notify_id"
dout,osd/Watch.cc,<<start_notify>>,463," ""start_notify "" notif->notify_id"
dout,osd/Watch.cc,<<cancel_notify>>,472," ""cancel_notify "" notif->notify_id"
dout,osd/Watch.cc,<<send_notify>>,478," ""send_notify"""
dout,osd/Watch.cc,<<notify_ack>>,488," ""notify_ack"""
